Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	comment	selec.file	duration	indx.row	ovlp.sels
288.5773	288.675682705	LAGCHIMU_20190709_200000_5min_cut.wav	288.5773	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	60	Spectrogram 1	1	1916.803	2334.439	NA	LAGCHIMU_20190709_200000_5min_cut.Table.1.selections.txt	0.0983827050000059	NA	NA
292.5657	292.673452487	LAGCHIMU_20190709_200000_5min_cut.wav	292.5657	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	61	Spectrogram 1	1	2096.084	2372.183	NA	LAGCHIMU_20190709_200000_5min_cut.Table.1.selections.txt	0.107752487000027	NA	NA
298.7468	298.831128033	LAGCHIMU_20190709_200000_5min_cut.wav	298.7468	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	62	Spectrogram 1	1	2143.311	2372.121	NA	LAGCHIMU_20190709_200000_5min_cut.Table.1.selections.txt	0.0843280330000198	NA	NA
299.5151	299.58537336	LAGCHIMU_20190709_200000_5min_cut.wav	299.5151	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190709_200000_5min_cut.wav	63	Spectrogram 1	1	1692.834	1866.687	NA	LAGCHIMU_20190709_200000_5min_cut.Table.1.selections.txt	0.0702733599999874	NA	NA
359.714952286	359.788642231	LAGCHIMU_20190713_000000_5min_cut.wav	59.714952286	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	75	Spectrogram 1	1	2148.115	2410.246	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0736899449999981	NA	NA
369.503691872	369.589663474	LAGCHIMU_20190713_000000_5min_cut.wav	69.503691872	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	76	Spectrogram 1	1	2206.967	2391.909	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0859716020000008	NA	NA
472.557247371	472.635031202	LAGCHIMU_20190713_000000_5min_cut.wav	172.557247371	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	77	Spectrogram 1	1	2067.082	2369.762	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.077783831000005	NA	NA
478.450919793	478.590111912	LAGCHIMU_20190713_000000_5min_cut.wav	178.450919793	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	78	Spectrogram 1	1	2177.819	2414.057	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.139192119000001	NA	NA
514.072033253	514.178474285	LAGCHIMU_20190713_000000_5min_cut.wav	214.072033253	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	79	Spectrogram 1	1	2118.759	2414.057	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.106441031999992	NA	NA
572.358528782	572.429709838	LAGCHIMU_20190713_000000_5min_cut.wav	272.358528782	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	80	Spectrogram 1	1	2071.402	2476.888	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0711810560000004	NA	NA
577.423387201	577.484795488	LAGCHIMU_20190713_000000_5min_cut.wav	277.423387201	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	81	Spectrogram 1	1	2118.759	2362.379	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0614082869999493	NA	NA
581.225223227	581.319382602	LAGCHIMU_20190713_000000_5min_cut.wav	281.225223227	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	82	Spectrogram 1	1	2081.847	2414.057	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0941593750000038	NA	NA
592.280353142	592.354043088	LAGCHIMU_20190713_000000_5min_cut.wav	292.280353142	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	83	Spectrogram 1	1	2008.023	2399.292	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0736899460000018	NA	NA
598.359419333	598.429015392	LAGCHIMU_20190713_000000_5min_cut.wav	298.359419333	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190713_000000_5min_cut.wav	84	Spectrogram 1	1	2148.289	2340.232	NA	LAGCHIMU_20190713_000000_5min_cut.Table.1.selections.txt	0.0695960589999913	NA	NA
610.151423814	610.257864846	LAGCHIMU_20190714_000000_5min_cut.wav	10.151423814	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	85	Spectrogram 1	1	2110.849	2474.361	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.106441032000001	NA	NA
618.00820669	618.115314824	LAGCHIMU_20190714_000000_5min_cut.wav	18.00820669	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	86	Spectrogram 1	1	2255.592	2426.193	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.107108133999997	NA	NA
618.601643651	618.676908826	LAGCHIMU_20190714_000000_5min_cut.wav	18.601643651	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	87	Spectrogram 1	1	2198.17	2435.822	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0752651749999984	NA	NA
618.720331043	618.792701404	LAGCHIMU_20190714_000000_5min_cut.wav	18.720331043	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	88	Spectrogram 1	1	1999.803	2365.215	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0723703609999973	NA	NA
619.287714673	619.374559107	LAGCHIMU_20190714_000000_5min_cut.wav	19.287714673	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	89	Spectrogram 1	1	2197.509	2450.265	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0868444339999996	NA	NA
622.976363584	623.103735419	LAGCHIMU_20190714_000000_5min_cut.wav	22.976363584	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	90	Spectrogram 1	1	2109.427	2443.044	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.127371834999998	NA	NA
814.985285313	815.066340117	LAGCHIMU_20190714_000000_5min_cut.wav	214.985285313	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	91	Spectrogram 1	1	2078.106	2459.178	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0810548040000185	NA	NA
818.44268979	818.54690311	LAGCHIMU_20190714_000000_5min_cut.wav	218.44268979	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	92	Spectrogram 1	1	2078.106	2417.417	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.104213319999985	NA	NA
822.833241623	822.940349757	LAGCHIMU_20190714_000000_5min_cut.wav	222.833241623	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	93	Spectrogram 1	1	2219.051	2401.757	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.107108134000015	NA	NA
826.101219843	826.205433163	LAGCHIMU_20190714_000000_5min_cut.wav	226.101219843	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	94	Spectrogram 1	1	2119.867	2401.757	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.104213320000014	NA	NA
828.91831356	828.999368364	LAGCHIMU_20190714_000000_5min_cut.wav	228.91831356	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	95	Spectrogram 1	1	2009.747	2380.876	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0810548039999901	NA	NA
830.733965556	830.84107369	LAGCHIMU_20190714_000000_5min_cut.wav	230.733965556	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	96	Spectrogram 1	1	2062.446	2401.757	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.107108134000015	NA	NA
833.036357982	833.166624632	LAGCHIMU_20190714_000000_5min_cut.wav	233.036357982	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	97	Spectrogram 1	1	2093.767	2422.637	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.13026665000001	NA	NA
838.691511165	838.807303743	LAGCHIMU_20190714_000000_5min_cut.wav	238.691511165	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	98	Spectrogram 1	1	2015.464	2302.573	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.115792577999997	NA	NA
842.674877187	842.779090507	LAGCHIMU_20190714_000000_5min_cut.wav	242.674877187	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	99	Spectrogram 1	1	2229.491	2412.197	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.104213320000014	NA	NA
845.458922707	845.51971381	LAGCHIMU_20190714_000000_5min_cut.wav	245.458922707	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	100	Spectrogram 1	1	1994.583	2313.014	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0607911030000139	NA	NA
847.366605424	847.459239486	LAGCHIMU_20190714_000000_5min_cut.wav	247.366605424	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	101	Spectrogram 1	1	2052.005	2412.197	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0926340620000019	NA	NA
850.23850145	850.334030327	LAGCHIMU_20190714_000000_5min_cut.wav	250.23850145	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	102	Spectrogram 1	1	2078.106	2380.876	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0955288769999925	NA	NA
850.907203586	850.994048019	LAGCHIMU_20190714_000000_5min_cut.wav	250.907203586	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	103	Spectrogram 1	1	1978.923	2391.316	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0868444329999818	NA	NA
852.577251906	852.646727453	LAGCHIMU_20190714_000000_5min_cut.wav	252.577251906	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	104	Spectrogram 1	1	1853.639	2375.656	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0694755470000246	NA	NA
856.564526488	856.694793138	LAGCHIMU_20190714_000000_5min_cut.wav	256.564526488	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	105	Spectrogram 1	1	1989.363	2297.353	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.13026665000001	NA	NA
862.417781865	862.533574443	LAGCHIMU_20190714_000000_5min_cut.wav	262.417781865	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	106	Spectrogram 1	1	1968.482	2307.794	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.115792578000026	NA	NA
865.549027976	865.638767224	LAGCHIMU_20190714_000000_5min_cut.wav	265.549027976	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	107	Spectrogram 1	1	1994.583	2386.096	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0897392480000008	NA	NA
867.113534364	867.203273611	LAGCHIMU_20190714_000000_5min_cut.wav	267.113534364	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	108	Spectrogram 1	1	2072.886	2396.536	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0897392470000113	NA	NA
870.974642349	871.067276411	LAGCHIMU_20190714_000000_5min_cut.wav	270.974642349	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	109	Spectrogram 1	1	2083.326	2380.876	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0926340620000019	NA	NA
873.071763874	873.199135709	LAGCHIMU_20190714_000000_5min_cut.wav	273.071763874	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	110	Spectrogram 1	1	2234.711	2404.529	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.127371835000019	NA	NA
877.098521393	877.167996939	LAGCHIMU_20190714_000000_5min_cut.wav	277.098521393	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	111	Spectrogram 1	1	2041.565	2359.995	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0694755459999783	NA	NA
880.677289223	880.793081801	LAGCHIMU_20190714_000000_5min_cut.wav	280.677289223	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	112	Spectrogram 1	1	1989.363	2313.014	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.115792578000026	NA	NA
885.412924013	885.505558075	LAGCHIMU_20190714_000000_5min_cut.wav	285.412924013	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	113	Spectrogram 1	1	2083.326	2375.656	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0926340620000019	NA	NA
887.361089061	887.450828308	LAGCHIMU_20190714_000000_5min_cut.wav	287.361089061	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	114	Spectrogram 1	1	1984.143	2302.573	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0897392470000113	NA	NA
891.201841958	891.288686391	LAGCHIMU_20190714_000000_5min_cut.wav	291.201841958	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	115	Spectrogram 1	1	2104.207	2359.995	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.0868444330000102	NA	NA
893.372154834	893.476368154	LAGCHIMU_20190714_000000_5min_cut.wav	293.372154834	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	116	Spectrogram 1	1	2109.427	2354.775	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.104213319999985	NA	NA
894.587976899	894.695085033	LAGCHIMU_20190714_000000_5min_cut.wav	294.587976899	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190714_000000_5min_cut.wav	117	Spectrogram 1	1	2229.491	2438.298	NA	LAGCHIMU_20190714_000000_5min_cut.Table.1.selections.txt	0.107108133999986	NA	NA
962.7625	962.897598233	LAGCHIMU_20190715_040000_5min_cut.wav	62.7625	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	118	Spectrogram 1	1	2161.67	2368.69	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.135098232999994	NA	NA
1010.057	1010.138877717	LAGCHIMU_20190715_040000_5min_cut.wav	110.057	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	119	Spectrogram 1	1	1994.105	2307.315	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.0818777169999976	NA	NA
1012.6197	1012.750704347	LAGCHIMU_20190715_040000_5min_cut.wav	112.6197	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	120	Spectrogram 1	1	2171.591	2359.517	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.131004347000001	NA	NA
1015.115	1015.205065489	LAGCHIMU_20190715_040000_5min_cut.wav	115.115	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	121	Spectrogram 1	1	2108.949	2328.196	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.0900654890000112	NA	NA
1024.1081	1024.235010462	LAGCHIMU_20190715_040000_5min_cut.wav	124.1081	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	122	Spectrogram 1	1	2192.472	2380.398	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.126910462000012	NA	NA
1032.2921	1032.398541032	LAGCHIMU_20190715_040000_5min_cut.wav	132.2921	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	123	Spectrogram 1	1	2182.031	2526.562	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.106441031999992	NA	NA
1034.8016	1034.899853261	LAGCHIMU_20190715_040000_5min_cut.wav	134.8016	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	124	Spectrogram 1	1	2088.068	2401.278	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.0982532609999964	NA	NA
1038.2219	1038.352904347	LAGCHIMU_20190715_040000_5min_cut.wav	138.2219	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	125	Spectrogram 1	1	2182.031	2390.838	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.131004346999987	NA	NA
1044.92	1045.014159374	LAGCHIMU_20190715_040000_5min_cut.wav	144.92	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	126	Spectrogram 1	1	1962.784	2422.159	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.0941593740000144	NA	NA
1051.1412	1051.259922689	LAGCHIMU_20190715_040000_5min_cut.wav	151.1412	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	127	Spectrogram 1	1	2150.71	2380.398	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.118722689000009	NA	NA
1059.3957	1059.526704347	LAGCHIMU_20190715_040000_5min_cut.wav	159.3957	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	128	Spectrogram 1	1	1962.784	2338.636	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.131004346999987	NA	NA
1068.0538	1068.172522689	LAGCHIMU_20190715_040000_5min_cut.wav	168.0538	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	129	Spectrogram 1	1	2202.912	2547.443	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.118722689000009	NA	NA
1070.8275	1070.938034918	LAGCHIMU_20190715_040000_5min_cut.wav	170.8275	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	130	Spectrogram 1	1	2161.151	2359.517	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.110534918000013	NA	NA
1074.5232	1074.629641032	LAGCHIMU_20190715_040000_5min_cut.wav	174.5232	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	131	Spectrogram 1	1	1983.665	2349.077	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.106441031999992	NA	NA
1157.2536	1157.364134918	LAGCHIMU_20190715_040000_5min_cut.wav	257.2536	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	132	Spectrogram 1	1	1973.224	2317.756	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.110534917999985	NA	NA
1160.1846	1160.291041032	LAGCHIMU_20190715_040000_5min_cut.wav	260.1846	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	133	Spectrogram 1	1	2202.912	2401.278	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.106441032000021	NA	NA
1177.7174	1177.840216575	LAGCHIMU_20190715_040000_5min_cut.wav	277.7174	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	134	Spectrogram 1	1	2182.031	2380.398	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.122816575000002	NA	NA
1179.6599	1179.77862269	LAGCHIMU_20190715_040000_5min_cut.wav	279.6599	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	135	Spectrogram 1	1	1952.344	2328.196	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.118722690000027	NA	NA
1181.841	1181.959722689	LAGCHIMU_20190715_040000_5min_cut.wav	281.841	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	136	Spectrogram 1	1	2161.151	2380.398	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.118722688999981	NA	NA
1185.773	1185.867159374	LAGCHIMU_20190715_040000_5min_cut.wav	285.773	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190715_040000_5min_cut.wav	137	Spectrogram 1	1	1973.224	2317.756	NA	LAGCHIMU_20190715_040000_5min_cut.Table.1.selections.txt	0.0941593739999576	NA	NA
1312.1455	1312.252608134	LAGCHIMU_20190716_020000_5min_cut.wav	112.1455	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190716_020000_5min_cut.wav	138	Spectrogram 1	1	1963.728	2335.351	NA	LAGCHIMU_20190716_020000_5min_cut.Table.1.selections.txt	0.107108134000001	NA	NA
