"site_date_hour","call_rate","n_call","rec_time","hour","month","year","site"
"LAGCHIMU_20190804_180000",0,0,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190804_190000",21,63,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190804_200000",25.6666666666667,77,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190804_210000",19.3333333333333,58,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190804_220000",12.3333333333333,37,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190804_230000",8,24,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_000000",5.33333333333333,16,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_010000",7,21,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_020000",1.33333333333333,4,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_030000",3.33333333333333,10,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_040000",12.3333333333333,37,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_170000",0,0,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_180000",0,0,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_190000",13.6666666666667,41,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_200000",6.33333333333333,19,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_210000",7.66666666666667,23,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_220000",6.66666666666667,20,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190805_230000",6.33333333333333,19,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_000000",2.33333333333333,7,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_010000",6.33333333333333,19,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_020000",0.333333333333333,1,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_030000",0.333333333333333,1,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_040000",0,0,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_170000",0,0,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_180000",1,3,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_190000",3,9,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_200000",12.6666666666667,38,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_210000",20,60,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_220000",15.6666666666667,47,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190806_230000",18.3333333333333,55,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_000000",5,15,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_010000",8.66666666666667,26,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_020000",13.6666666666667,41,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_030000",2.66666666666667,8,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_040000",7,21,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_170000",0.666666666666667,2,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_180000",2,6,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_190000",14.6666666666667,44,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_200000",24.3333333333333,73,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_210000",18.6666666666667,56,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_220000",17.3333333333333,52,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190807_230000",4.33333333333333,13,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_000000",1,3,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_010000",5,15,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_020000",0.333333333333333,1,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_030000",4.33333333333333,13,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_040000",0.666666666666667,2,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_170000",1.66666666666667,5,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_180000",0.666666666666667,2,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_190000",14,42,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_200000",5.66666666666667,17,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_210000",16,48,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_220000",13.3333333333333,40,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190808_230000",8,24,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_000000",3.33333333333333,10,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_010000",4,12,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_020000",4,12,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_030000",1.66666666666667,5,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_040000",0.666666666666667,2,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_170000",24,72,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_180000",0,0,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_190000",15,45,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_200000",21.3333333333333,64,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_210000",6.33333333333333,19,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_220000",3.66666666666667,11,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190809_230000",2,6,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_000000",0.666666666666667,2,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_010000",1.33333333333333,4,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_020000",2,6,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_030000",0.333333333333333,1,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_040000",0,0,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_170000",3,9,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_180000",0,0,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_190000",21,63,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_200000",17.6666666666667,53,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_210000",16,48,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_220000",3.66666666666667,11,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190810_230000",2.33333333333333,7,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_000000",5,15,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_010000",3,9,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_020000",4,12,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_030000",2.33333333333333,7,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_040000",1.33333333333333,4,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_170000",3.66666666666667,11,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_180000",0,0,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_190000",14.3333333333333,43,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_200000",25,75,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_210000",15.6666666666667,47,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_220000",4.66666666666667,14,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190811_230000",2,6,20,23,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_000000",0,0,20,0,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_010000",0.333333333333333,1,20,1,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_020000",0,0,20,2,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_030000",0,0,20,3,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_040000",0,0,20,4,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_170000",0,0,20,17,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_180000",0,0,20,18,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_190000",7.66666666666667,23,20,19,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_200000",7.33333333333333,22,20,20,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_210000",12,36,20,21,8,2019,"LAGCHIMU"
"LAGCHIMU_20190812_220000",24,72,20,22,8,2019,"LAGCHIMU"
"LAGCHIMU_20190909_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190909_180000",1.33333333333333,4,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190909_190000",13.6666666666667,41,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190909_200000",19.3333333333333,58,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190909_210000",26.3333333333333,79,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190909_220000",13.6666666666667,41,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190909_230000",9.33333333333333,28,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_000000",5.66666666666667,17,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_010000",2.33333333333333,7,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_020000",4.66666666666667,14,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_030000",10.6666666666667,32,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_040000",0.333333333333333,1,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_180000",14.3333333333333,43,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_190000",25.3333333333333,76,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_200000",24.6666666666667,74,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_210000",26.6666666666667,80,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_220000",11.6666666666667,35,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190910_230000",3,9,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_000000",8,24,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_010000",3.66666666666667,11,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_020000",0,0,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_030000",0.333333333333333,1,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_040000",0.333333333333333,1,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_170000",0.333333333333333,1,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_180000",2.66666666666667,8,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_190000",8,24,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_200000",26.6666666666667,80,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_210000",21.6666666666667,65,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_220000",5,15,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190911_230000",4.33333333333333,13,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_000000",2.66666666666667,8,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_010000",2.66666666666667,8,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_020000",0,0,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_030000",0.666666666666667,2,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_040000",0.666666666666667,2,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_180000",7.66666666666667,23,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_190000",6,18,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_200000",18.3333333333333,55,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_210000",22.3333333333333,67,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_220000",22,66,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190912_230000",3.66666666666667,11,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_000000",0.333333333333333,1,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_010000",0.666666666666667,2,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_020000",0,0,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_030000",0.333333333333333,1,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_040000",0.333333333333333,1,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_170000",4.33333333333333,13,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_180000",1,3,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_190000",11.6666666666667,35,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_200000",7.66666666666667,23,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_210000",3.66666666666667,11,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_220000",0,0,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190913_230000",4.33333333333333,13,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_000000",8,24,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_010000",0,0,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_020000",2,6,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_030000",0,0,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_040000",0,0,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_170000",1.33333333333333,4,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_180000",1.33333333333333,4,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_190000",10,30,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_200000",2,6,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_210000",4.66666666666667,14,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_220000",3.33333333333333,10,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190914_230000",1.66666666666667,5,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_000000",0.333333333333333,1,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_010000",1,3,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_020000",0,0,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_030000",0,0,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_040000",0,0,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_180000",0.666666666666667,2,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_190000",10.6666666666667,32,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_200000",0.333333333333333,1,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_210000",1.33333333333333,4,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_220000",1.33333333333333,4,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190915_230000",0,0,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_000000",3,9,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_010000",2.66666666666667,8,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_020000",6,18,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_030000",8,24,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_040000",0,0,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_180000",1.66666666666667,5,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_190000",10.6666666666667,32,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_200000",11.3333333333333,34,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_210000",11.3333333333333,34,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_220000",0.666666666666667,2,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190916_230000",0.666666666666667,2,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_000000",0.666666666666667,2,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_010000",0,0,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_020000",0.333333333333333,1,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_030000",0,0,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_040000",5,15,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_170000",4.66666666666667,14,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_180000",4.66666666666667,14,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_190000",10,30,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_200000",13.3333333333333,40,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_210000",7,21,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_220000",3.33333333333333,10,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190917_230000",0.666666666666667,2,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_000000",3.66666666666667,11,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_010000",3.33333333333333,10,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_020000",0.666666666666667,2,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_030000",1,3,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_040000",0.666666666666667,2,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_170000",2.66666666666667,8,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_180000",4.33333333333333,13,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_190000",7.66666666666667,23,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_200000",10.6666666666667,32,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_210000",9,27,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_220000",3.33333333333333,10,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190918_230000",9.66666666666667,29,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_000000",1.33333333333333,4,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_010000",4.33333333333333,13,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_020000",1,3,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_030000",3.33333333333333,10,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_040000",0,0,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_180000",0,0,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_190000",7,21,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_200000",3,9,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_210000",18.6666666666667,56,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_220000",6,18,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190919_230000",8.33333333333333,25,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_000000",7.33333333333333,22,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_010000",10,30,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_020000",9.33333333333333,28,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_030000",16.3333333333333,49,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_040000",2.33333333333333,7,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_180000",10,30,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_190000",23.3333333333333,70,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_200000",21,63,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_210000",30,90,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_220000",10,30,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190920_230000",8,24,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_000000",0.666666666666667,2,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_010000",0,0,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_020000",0.333333333333333,1,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_030000",0,0,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_040000",0,0,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_170000",0.666666666666667,2,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_180000",0,0,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_190000",13,39,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_200000",14.6666666666667,44,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_210000",4,12,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_220000",0.666666666666667,2,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190921_230000",1,3,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_000000",0,0,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_010000",0.666666666666667,2,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_020000",0,0,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_030000",0,0,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_040000",0,0,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_180000",0.666666666666667,2,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_190000",0,0,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_200000",0,0,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_210000",3,9,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_220000",4,12,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190922_230000",4,12,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_000000",6.33333333333333,19,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_010000",2.66666666666667,8,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_020000",8.66666666666667,26,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_030000",2,6,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_040000",7.33333333333333,22,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_170000",9.33333333333333,28,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_180000",0.333333333333333,1,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_190000",7,21,20,19,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_200000",9.33333333333333,28,20,20,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_210000",12.6666666666667,38,20,21,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_220000",2.33333333333333,7,20,22,9,2019,"LAGCHIMU"
"LAGCHIMU_20190923_230000",1.66666666666667,5,20,23,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_000000",0,0,20,0,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_010000",0.333333333333333,1,20,1,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_020000",2,6,20,2,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_030000",0.333333333333333,1,20,3,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_040000",0.333333333333333,1,20,4,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_170000",0,0,20,17,9,2019,"LAGCHIMU"
"LAGCHIMU_20190924_180000",0.333333333333333,1,20,18,9,2019,"LAGCHIMU"
"LAGCHIMU_20191017_170000",0.333333333333333,1,20,17,10,2019,"LAGCHIMU"
"LAGCHIMU_20191017_180000",3.33333333333333,10,20,18,10,2019,"LAGCHIMU"
"LAGCHIMU_20191017_190000",3,9,20,19,10,2019,"LAGCHIMU"
"LAGCHIMU_20191017_200000",1,3,20,20,10,2019,"LAGCHIMU"
"LAGCHIMU_20191017_210000",5.33333333333333,16,20,21,10,2019,"LAGCHIMU"
"LAGCHIMU_20191017_220000",2.33333333333333,7,20,22,10,2019,"LAGCHIMU"
"LAGCHIMU_20191017_230000",1.33333333333333,4,20,23,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_000000",0,0,20,0,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_010000",0,0,20,1,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_020000",0.666666666666667,2,20,2,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_030000",0.333333333333333,1,20,3,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_040000",5.33333333333333,16,20,4,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_170000",0,0,20,17,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_180000",0,0,20,18,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_190000",0,0,20,19,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_200000",4.33333333333333,13,20,20,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_210000",5.33333333333333,16,20,21,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_220000",2,6,20,22,10,2019,"LAGCHIMU"
"LAGCHIMU_20191018_230000",8.33333333333333,25,20,23,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_000000",3,9,20,0,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_010000",0.333333333333333,1,20,1,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_020000",1.66666666666667,5,20,2,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_030000",9.33333333333333,28,20,3,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_040000",3.33333333333333,10,20,4,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_170000",0,0,20,17,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_180000",0.333333333333333,1,20,18,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_190000",3.66666666666667,11,20,19,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_200000",1.33333333333333,4,20,20,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_210000",0.666666666666667,2,20,21,10,2019,"LAGCHIMU"
"LAGCHIMU_20191019_220000",2.66666666666667,8,20,22,10,2019,"LAGCHIMU"
